sim_id,p_launch_time,p_latitude,p_longitude,p_altitude,p_balloon_mass,p_payload_mass,p_neck_lift,p_burst_diameter,p_time_step,p_iter_max,p_DataSet,p_parachute_cd,p_parachute_mass,p_parachute_diameter,burst_time_s,landing_time_s,burst_lat,burst_lon,burst_alt_m,land_lat,land_lon,land_alt_m,drift_m
445,2025-10-18 13:00,40.44617708058036,-104.6380913411142,1500,0.6,1.8189217875896708,1.9994095924295916,6.0,0.5,57600,gfs,1,0.1,1.22,11413.5,1767921700.2105844,39.72152907693875,-102.54840956444585,27604.34482619279,39.599696185298185,-102.13080300128422,1499.3043408962126,233315.0895346438
446,2025-10-18 13:00,40.44578227743509,-104.6376302526865,1500,0.6,1.8240156218000474,2.0563639731852175,6.0,0.5,57600,gfs,1,0.1,1.22,8506.0,1767921703.9985836,39.97418022246126,-103.14856541016906,27466.385887336586,39.830645431458876,-102.75431163804708,1498.8935473046859,174091.04775184504
447,2025-10-18 13:00,40.44562200983397,-104.63712640297116,1500,0.6,1.8020441856640745,1.9909227612385834,6.0,0.5,57600,gfs,1,0.1,1.22,10996.0,1767921709.2060611,39.74733077841174,-102.61835809812568,27626.4845974759,39.62321645515035,-102.20114403345156,1497.2788263052028,226648.3490087104
448,2025-10-18 13:00,40.44548528714423,-104.63786891186697,1500,0.6,1.774063075928025,2.033219645569061,6.0,0.5,57600,gfs,1,0.1,1.22,6721.0,1767921712.2404315,40.12372506407798,-103.5009769484805,27522.177283289326,39.97111403496673,-103.09496322030897,1498.6145795457967,141239.81535753098
449,2025-10-18 13:00,40.44643525892049,-104.63890560140288,1500,0.6,1.79421701760846,2.0861176303277444,6.0,0.5,57600,gfs,1,0.1,1.22,6272.0,1767921715.0039186,40.14992996226725,-103.58315492905783,27395.15412211438,40.000007471046914,-103.19089685639877,1498.17735577986,132579.25346579606
450,2025-10-18 13:00,40.44614527168977,-104.63761441812024,1500,0.6,1.8152477841430001,1.9953361350179968,6.0,0.5,57600,gfs,1,0.1,1.22,11432.5,1767921720.583437,39.72050908198722,-102.54511127983052,27614.84550394711,39.59875411321327,-102.1271435526541,1497.1823930158214,233605.24216832835
451,2025-10-18 13:00,40.44581225079828,-104.63846063116937,1500,0.6,1.8529521113426815,1.9549972564742375,6.0,0.5,57600,gfs,1,0.1,1.22,28799.5,1767921744.5468462,38.563120277027096,-99.6954092208702,7081.609265517529,38.56303953027439,-99.69527384753172,7080.494943648011,472861.1117195401
452,2025-10-18 13:00,40.44668453050721,-104.6372363194503,1500,0.6,1.7999023798700735,2.013173330165805,6.0,0.5,57600,gfs,1,0.1,1.22,9398.0,1767921748.8496053,39.89348138452625,-102.96757810017671,27571.17521787333,39.7508763034363,-102.56906119592591,1496.8381974359736,192168.72769074352
453,2025-10-18 13:00,40.446077519115306,-104.63822930928193,1500,0.6,1.821122502970142,2.0442892813781786,6.0,0.5,57600,gfs,1,0.1,1.22,8908.5,1767921752.8456228,39.93515113692148,-103.07206353534664,27495.70636550192,39.79374369005387,-102.6791398671977,1497.575800318553,181684.0990215933
454,2025-10-18 13:00,40.44642917110676,-104.63823612960432,1500,0.6,1.7972186005189696,1.996999725370785,6.0,0.5,57600,gfs,1,0.1,1.22,10173.0,1767921757.5414844,39.8241096361933,-102.8054989917263,27610.75237309368,39.68884247941031,-102.3977058306256,1499.877345548361,208432.0458839583
455,2025-10-18 13:00,40.44600460608252,-104.63821568555316,1500,0.6,1.7987387577347786,2.0457779049996105,6.0,0.5,57600,gfs,1,0.1,1.22,7456.5,1767921760.818187,40.073402297009984,-103.36323260181881,27492.330388108952,39.924533772186656,-102.96059662344133,1499.4905774419228,153853.00297209359
456,2025-10-18 13:00,40.44598763713007,-104.63775157575627,1500,0.6,1.75789926961605,2.0069735937227433,6.0,0.5,57600,gfs,1,0.1,1.22,7404.5,1767921764.1045005,40.079062514788426,-103.37190714187679,27586.587062831044,39.92908597194287,-102.96555992139882,1496.859428382394,153230.4002334912
457,2025-10-18 13:00,40.445630375244626,-104.6376597519899,1500,0.6,1.8259827011675311,1.9617724600769098,6.0,0.5,57600,gfs,1,0.1,1.22,19730.0,1767921778.8224618,38.99751262487488,-100.7053118829022,27698.488078289676,38.92997942165811,-100.33988201784877,1497.8152728981795,404470.43811803526
458,2025-10-18 13:00,40.44627352434593,-104.63764595126537,1500,0.6,1.8049896449290666,2.0702159069388903,6.0,0.5,57600,gfs,1,0.1,1.22,6629.5,1767921781.7191646,40.13047511348133,-103.51300063513281,27433.34662382715,39.97806218559758,-103.1195099818552,1497.9942293294189,139026.14079133957
459,2025-10-18 13:00,40.446160237942834,-104.63852115322327,1500,0.6,1.7871422477704502,2.0307191058214498,6.0,0.5,57600,gfs,1,0.1,1.22,7521.5,1767921785.0981982,40.0700413278816,-103.35258164757866,27527.415349131134,39.9206623025728,-102.94879923853756,1498.7248441825375,154977.6456710148
460,2025-10-18 13:00,40.445567949404634,-104.63781835901206,1500,0.6,1.7798508018908725,1.9654652419019092,6.0,0.5,57600,gfs,1,0.1,1.22,11140.5,1767921790.6199188,39.73984227820047,-102.59377365260583,27689.92254225974,39.61581403390589,-102.17344485771844,1498.9467920520094,229199.94511861334
461,2025-10-18 13:00,40.44639610921459,-104.63774685553095,1500,0.6,1.7667170639820002,1.996260133690058,6.0,0.5,57600,gfs,1,0.1,1.22,8600.0,1767921794.5348325,39.96777135674539,-103.12960963812515,27613.44646241969,39.82359527625463,-102.73085183767847,1498.8119425060008,176275.74737630112
462,2025-10-18 13:00,40.44524749393677,-104.63721421142309,1500,0.6,1.8001502009572246,1.8064682906293383,6.0,0.5,57600,gfs,1,0.1,1.22,0.0,0.0,40.44524749393677,-104.63721421142309,1500.0,40.44524749393677,-104.63721421142309,1500.0,0.0
463,2025-10-18 13:00,40.445828974887725,-104.63818700745254,1500,0.6,1.7719723634313058,1.8928233818874869,6.0,0.5,57600,gfs,1,0.1,1.22,25941.0,1767921816.9295518,38.748929639468585,-99.43470949873296,27874.350436970602,38.679153925186334,-99.04156159662476,1498.9675748900017,518298.2016027306
464,2025-10-18 13:00,40.44659960202598,-104.63708292646912,1500,0.6,1.7804052714714023,1.8574784480733748,6.0,0.5,57600,gfs,1,0.1,1.22,0.0,0.0,40.44659960202598,-104.63708292646912,1500.0,40.44659960202598,-104.63708292646912,1500.0,0.0
465,2025-10-18 13:00,40.44590452906778,-104.6365750032662,1500,0.6,1.8486892831002555,1.9918703333790841,6.0,0.5,57600,gfs,1,0.1,1.22,17196.0,1767921827.338691,39.14854931035182,-101.25888053506168,27623.163767187976,39.06273439004149,-100.89712781646463,1499.2566840705256,354702.4593276132
466,2025-10-18 13:00,40.44597213948424,-104.63709456719154,1500,0.6,1.7549087997569495,1.9224500079300182,6.0,0.5,57600,gfs,1,0.1,1.22,13170.0,1767921834.2218633,39.53231602948428,-102.10179111865493,27798.087831179157,39.42000266030257,-101.692919267631,1497.1869086322338,275718.59511169075
467,2025-10-18 13:00,40.446224845490846,-104.63713818599275,1500,0.6,1.765329891315965,2.0711662388771352,6.0,0.5,57600,gfs,1,0.1,1.22,6089.5,1767921836.9870534,40.15952922609486,-103.61058518001771,27429.444418827916,40.009027505232424,-103.21637543119647,1496.7839702790372,130042.88252317788
468,2025-10-18 13:00,40.44608110424968,-104.63864012722198,1500,0.6,1.8022222481200223,1.9343892557357043,6.0,0.5,57600,gfs,1,0.1,1.22,20417.5,1767921851.705989,38.954528652021224,-100.61420945974385,27767.49557521633,38.87880619949016,-100.24222660003231,1497.4718533430603,414658.66303126496
469,2025-10-18 13:00,40.44594825902178,-104.63779049734502,1500,0.6,1.7690700728635596,1.977801265678561,6.0,0.5,57600,gfs,1,0.1,1.22,9585.5,1767921856.2643843,39.87727422461938,-102.9211510626142,27659.09184857889,39.735689610966496,-102.51885041989951,1498.2615844971685,196787.15097402982
470,2025-10-18 13:00,40.4467894196424,-104.6377913048022,1500,0.6,1.8044452167340714,2.01803504162293,6.0,0.5,57600,gfs,1,0.1,1.22,9383.5,1767921860.5511298,39.89416235460639,-102.9712561785151,27559.953518817136,39.75151730242836,-102.57330206734541,1499.2137593043828,191856.91142666774
471,2025-10-18 13:00,40.44644955763871,-104.63779828667998,1500,0.6,1.7986066778713417,2.0444670564635423,6.0,0.5,57600,gfs,1,0.1,1.22,7480.5,1767921864.040984,40.071876571854645,-103.3581898228945,27494.772916915666,39.92294733497554,-102.95553568504916,1496.9888075490553,154304.6027209947
472,2025-10-18 13:00,40.44650537352044,-104.63809605312856,1500,0.6,1.850218903103979,2.149373704680316,6.0,0.5,57600,gfs,1,0.1,1.22,6192.0,1767921866.9585438,40.15144982694206,-103.59398853339316,27245.336879731454,40.003334622204676,-103.2068631799802,1497.3575088950797,131120.35685070205
473,2025-10-18 13:00,40.44699937061499,-104.63803645661217,1500,0.6,1.8182849940809147,2.0975857454942153,6.0,0.5,57600,gfs,1,0.1,1.22,6430.5,1767921869.8753383,40.14096910718475,-103.5535095511274,27365.931829521138,39.99096993243262,-103.16279650988967,1496.7206962270045,135129.97929521895
474,2025-10-18 13:00,40.44660766694848,-104.63792633557546,1500,0.6,1.8119691567588554,1.8600151528563007,6.0,0.5,57600,gfs,1,0.1,1.22,0.0,0.0,40.44660766694848,-104.63792633557546,1500.0,40.44660766694848,-104.63792633557546,1500.0,0.0
475,2025-10-18 13:00,40.44541240136204,-104.63782450088554,1500,0.6,1.7999986034794895,1.9408041150485866,6.0,0.5,57600,gfs,1,0.1,1.22,17514.5,1767921881.2663834,39.121118477815756,-101.20431163487461,27752.018382708633,39.0431647970427,-100.83748526851628,1499.3520955371416,360353.7167771687
476,2025-10-18 13:00,40.446509086846135,-104.63753804879273,1500,0.6,1.779060213939372,1.937397596384229,6.0,0.5,57600,gfs,1,0.1,1.22,14238.0,1767921889.1354911,39.433090674739155,-101.88228755797915,27760.879659592825,39.32326884151112,-101.4863303380337,1496.745315903654,296441.39612696506
477,2025-10-18 13:00,40.44610325912565,-104.6374856638674,1500,0.6,1.7744702639757428,1.9357604130165496,6.0,0.5,57600,gfs,1,0.1,1.22,13979.5,1767921896.7437985,39.45153344211229,-101.92105187056809,27763.785749339924,39.3420480481397,-101.51539066886362,1498.5009034159602,293259.60809892335
478,2025-10-18 13:00,40.445664092564044,-104.63872752246832,1500,0.6,1.786790839657322,1.9067968738918952,6.0,0.5,57600,gfs,1,0.1,1.22,26869.5,1767921921.5724893,38.742607618883014,-99.23724315916698,27837.877931413663,38.677353684584936,-98.83878955458692,1660.8906836620706,534530.5403649425
479,2025-10-18 13:00,40.44629427108499,-104.63850505255243,1500,0.6,1.849851122789363,1.9428666441587776,6.0,0.5,57600,gfs,1,0.1,1.22,0.0,0.0,40.44629427108499,-104.63850505255243,1500.0,40.44629427108499,-104.63850505255243,1500.0,0.0
480,2025-10-18 13:00,40.44644418114601,-104.63798451688615,1500,0.6,1.766900266725357,2.0073535570913603,6.0,0.5,57600,gfs,1,0.1,1.22,7576.0,1767921925.0238762,40.06757424244231,-103.34296442085576,27586.127999532062,39.91752480469253,-102.93708357600656,1497.6767246117872,156003.4164261646
481,2025-10-18 13:00,40.446419702263235,-104.63759721119989,1500,0.6,1.8045648014004365,1.9697055587060435,6.0,0.5,57600,gfs,1,0.1,1.22,13507.0,1767921932.185159,39.493961125870875,-102.02397811488858,27678.766524148483,39.386540200938036,-101.61767723173215,1498.8190970377354,283214.03314440284
482,2025-10-18 13:00,40.446384421593216,-104.63875024750607,1500,0.6,1.8522101285286672,1.9651696433964905,6.0,0.5,57600,gfs,1,0.1,1.22,28799.5,1767921956.0993226,38.7092858312496,-97.80268411758172,17104.42322615156,38.709281639614275,-97.80260553881827,17103.528612469094,616708.8695800435
483,2025-10-18 13:00,40.446404084577075,-104.63738385727264,1500,0.6,1.8400438045275944,2.0333635734628674,6.0,0.5,57600,gfs,1,0.1,1.22,10671.5,1767921961.1270862,39.77374785566585,-102.6943841189428,27521.7391182308,39.64232172656067,-102.28416810909252,1499.170547680785,219355.25845030334
484,2025-10-18 13:00,40.447154907860785,-104.63905335473892,1500,0.6,1.7621088537208645,1.970825130324578,6.0,0.5,57600,gfs,1,0.1,1.22,9584.5,1767921965.5126398,39.878166714715654,-102.92022633438175,27675.3651899308,39.73670616548647,-102.51734145965662,1499.3321999007526,197008.8939749759
485,2025-10-18 13:00,40.44553425162908,-104.63749600433447,1500,0.6,1.7869034338651244,1.967857827886726,6.0,0.5,57600,gfs,1,0.1,1.22,11373.5,1767921971.1079373,39.72528625272468,-102.55525124173803,27683.62633311191,39.60229953178035,-102.13458286217202,1497.6985556406007,232825.92985209796
486,2025-10-18 13:00,40.446349155518455,-104.63824843851943,1500,0.6,1.8128761354404435,1.9372945031809943,6.0,0.5,57600,gfs,1,0.1,1.22,24211.0,1767921991.1998599,38.798037248665956,-99.8054378891746,27760.669451036596,38.72392708388538,-99.42846698565317,1497.801227158211,485697.65174664615
487,2025-10-18 13:00,40.44708490079635,-104.63747992977783,1500,0.6,1.7721943335107313,1.8743226651468525,6.0,0.5,57600,gfs,1,0.1,1.22,28799.5,1767922015.2308264,38.5831335635178,-99.59267662860356,7296.627853322496,38.583059463643814,-99.5925404806846,7295.518334363395,479737.2132304311
488,2025-10-18 13:00,40.44625083742406,-104.63732077086972,1500,0.6,1.8091759993077068,1.9663825131983346,6.0,0.5,57600,gfs,1,0.1,1.22,14358.0,1767922022.9558659,39.421296217542576,-101.86509019148059,27686.66885325436,39.312737037129786,-101.47332861084854,1498.27511480192,297931.35963812715
489,2025-10-18 13:00,40.44663164542801,-104.63822784174393,1500,0.6,1.7779664449161108,1.8561540647789285,6.0,0.5,57600,gfs,1,0.1,1.22,0.0,0.0,40.44663164542801,-104.63822784174393,1500.0,40.44663164542801,-104.63822784174393,1500.0,0.0
490,2025-10-18 13:00,40.447068367495,-104.6383774362203,1500,0.6,1.7846967068653223,2.013765578157845,6.0,0.5,57600,gfs,1,0.1,1.22,8629.0,1767922026.7956643,39.96455723239118,-103.12375671810358,27568.765035748915,39.821018713808954,-102.72683140659157,1498.7353101627032,176783.40048913672
491,2025-10-18 13:00,40.44697341566294,-104.63761246984862,1500,0.6,1.7928028756305767,1.8778148956947838,6.0,0.5,57600,gfs,1,0.1,1.22,0.0,0.0,40.44697341566294,-104.63761246984862,1500.0,40.44697341566294,-104.63761246984862,1500.0,0.0
492,2025-10-18 13:00,40.4450451195907,-104.63859625086202,1500,0.6,1.8392998900441515,2.0144448977501273,6.0,0.5,57600,gfs,1,0.1,1.22,12179.5,1767922032.7223785,39.64322056019391,-102.35386668157831,27567.681684431896,39.52797896977551,-101.94851374316708,1496.9631850179314,250834.2100216528
493,2025-10-18 13:00,40.445431125215784,-104.63796013197332,1500,0.6,1.79180274183458,2.0129569341039923,6.0,0.5,57600,gfs,1,0.1,1.22,8991.5,1767922036.707347,39.92809416241696,-103.05611349957208,27572.230403701098,39.785740026762845,-102.66075862856943,1497.9042353968757,183432.41125492158
494,2025-10-18 13:00,40.44601983283553,-104.63797545202598,1500,0.6,1.8518763567337047,1.960453677542498,6.0,0.5,57600,gfs,1,0.1,1.22,28799.5,1767922060.5975056,38.723377018524424,-97.90282211741444,13592.269406137542,38.723391820776605,-97.90266121200676,13591.30407819332,607952.5696215635
495,2025-10-18 13:00,40.44644441875856,-104.63790848754788,1500,0.6,1.7714851168779706,2.0962348039229672,6.0,0.5,57600,gfs,1,0.1,1.22,5897.0,1767922063.179428,40.16888161725361,-103.6437963208673,27370.363205281417,40.018543482731964,-103.25001364617346,1499.1296799060372,127060.7267112309
496,2025-10-18 13:00,40.445934168803426,-104.63746349051164,1500,0.6,1.8137676261847258,2.0546763969651938,6.0,0.5,57600,gfs,1,0.1,1.22,7576.0,1767922066.459389,40.0646530146718,-103.34257638624739,27469.52543880215,39.91594847614548,-102.94099529856798,1498.2981106455627,155701.597063674
497,2025-10-18 13:00,40.44539156518173,-104.63719392677675,1500,0.6,1.8213679960296025,1.9674744165109008,6.0,0.5,57600,gfs,1,0.1,1.22,16781.0,1767922076.6116116,39.196732806984876,-101.31820682672395,27684.616649291824,39.11110043246114,-100.93862429318983,1499.7491215601885,349116.20917848474
498,2025-10-18 13:00,40.44611009442132,-104.6377224219936,1500,0.6,1.8012572511346152,2.009888067445369,6.0,0.5,57600,gfs,1,0.1,1.22,9642.5,1767922080.8908753,39.87219719885565,-102.91020055040435,27579.321639653816,39.73323177149893,-102.50547875177931,1498.3035735691103,197943.38571748196
499,2025-10-18 13:00,40.44530687851555,-104.63761550743934,1500,0.6,1.7819595207096448,2.078391602514889,6.0,0.5,57600,gfs,1,0.1,1.22,6204.0,1767922083.5725877,40.15247726878164,-103.5921343405681,27412.743956064263,40.00238754074242,-103.1990880232396,1498.1042362994772,131685.7802785015
500,2025-10-18 13:00,40.445755180816725,-104.63808803970397,1500,0.6,1.810122475082253,2.0142334784265135,6.0,0.5,57600,gfs,1,0.1,1.22,9911.5,1767922088.0998552,39.84790319381951,-102.86020586558831,27567.617742188475,39.71281025388701,-102.45521116289065,1499.2449390455752,202809.3939454377
501,2025-10-18 13:00,40.44664013304984,-104.63821926850626,1500,0.6,1.8145821637835011,2.1496185605997375,6.0,0.5,57600,gfs,1,0.1,1.22,5735.0,1767922090.6177826,40.176027842679765,-103.66436796294985,27244.730303507997,40.02801208016414,-103.272907222037,1499.1575450231476,124889.7076444332
502,2025-10-18 13:00,40.4462350366568,-104.63858580260599,1500,0.6,1.8338946609566462,1.9422767954184355,6.0,0.5,57600,gfs,1,0.1,1.22,28799.5,1767922114.4330516,38.73448166392334,-97.91725481573108,13494.449919735454,38.734497722603344,-97.91709222315171,13493.480926389675,606404.4669088807
503,2025-10-18 13:00,40.44586188400379,-104.63836082311988,1500,0.6,1.7769869919336438,1.9019700296381665,6.0,0.5,57600,gfs,1,0.1,1.22,23520.5,1767922133.342308,38.82149195332583,-99.9815196546279,27850.176408911328,38.738617956886436,-99.60252671449456,1498.628170302207,471320.7632486157
504,2025-10-18 13:00,40.447199247907,-104.63799920822922,1500,0.6,1.787859821122601,1.9887992900842812,6.0,0.5,57600,gfs,1,0.1,1.22,10043.0,1767922137.8368402,39.84047622489491,-102.83485024062516,27632.148575104497,39.70486735542527,-102.42652965981483,1497.9635237681482,205464.38798811773
505,2025-10-18 13:00,40.446541669617446,-104.63792558466572,1500,0.6,1.7856770635235815,1.9245700715309437,6.0,0.5,57600,gfs,1,0.1,1.22,17819.5,1767922148.9385538,39.09222588156015,-101.15787204493566,27792.76493432456,39.01508036773682,-100.79048154520227,1497.3115607717582,365447.9310978651
506,2025-10-18 13:00,40.445857401648226,-104.63797243955258,1500,0.6,1.8118303253409251,1.8517362858404849,6.0,0.5,57600,gfs,1,0.1,1.22,0.0,0.0,40.445857401648226,-104.63797243955258,1500.0,40.445857401648226,-104.63797243955258,1500.0,0.0
507,2025-10-18 13:00,40.445783225907256,-104.63808949668343,1500,0.6,1.7999222588579251,1.922379624747233,6.0,0.5,57600,gfs,1,0.1,1.22,25164.0,1767922170.501221,38.763855189128286,-99.592788974094,27797.88652101953,38.69165291408493,-99.20491060957745,1498.0485177942307,504789.46658859286
508,2025-10-18 13:00,40.4465808998394,-104.63784537347769,1500,0.6,1.7983314437550406,2.0852428018678215,6.0,0.5,57600,gfs,1,0.1,1.22,6325.0,1767922173.2328737,40.14691837853845,-103.57180178699802,27396.15411638007,39.99712051138789,-103.17964907570014,1499.2510205965104,133509.80796017413
509,2025-10-18 13:00,40.44729927358462,-104.63810294319495,1500,0.6,1.7758295055998177,2.0726765476437063,6.0,0.5,57600,gfs,1,0.1,1.22,6202.0,1767922175.927679,40.154769148532154,-103.59348020547907,27425.477561260344,40.00439574326738,-103.19987166936748,1498.259822543886,131658.4568437064
510,2025-10-18 13:00,40.44606948281418,-104.63819264407688,1500,0.6,1.8011602668562001,2.0242163081268236,6.0,0.5,57600,gfs,1,0.1,1.22,8903.5,1767922179.8336396,39.93642221255344,-103.07277556929752,27543.388860487885,39.794519539780026,-102.67809522868215,1499.305898888729,181727.0534995519
511,2025-10-18 13:00,40.44783948945,-104.63807460502059,1500,0.6,1.7823233007281387,2.013048063956495,6.0,0.5,57600,gfs,1,0.1,1.22,8556.5,1767922183.6007428,39.97241227680847,-103.13624901836288,27570.85981787384,39.8286953921653,-102.73856053586263,1497.012310213119,175531.95168106354
512,2025-10-18 13:00,40.44656097010168,-104.63808428753666,1500,0.6,1.8331348083457244,1.943107949323454,6.0,0.5,57600,gfs,1,0.1,1.22,28799.5,1767922207.6035817,38.667137068517604,-97.782961877819,14711.002780265644,38.66714728171684,-97.78282634803338,14710.05803988158,619914.8145070107
513,2025-10-18 13:00,40.4465344223502,-104.63785581992973,1500,0.6,1.8313436705581525,2.0544664061946474,6.0,0.5,57600,gfs,1,0.1,1.22,8918.0,1767922211.5150275,39.93394186773817,-103.06917039239356,27469.769815249234,39.79283748293415,-102.67719683856852,1497.6008639114818,181867.47850914297
514,2025-10-18 13:00,40.44591103769419,-104.63770082780565,1500,0.6,1.8170195406101168,2.131580892962946,6.0,0.5,57600,gfs,1,0.1,1.22,6012.0,1767922214.131856,40.16102852501669,-103.6239120507431,27286.755930446758,40.01204694518992,-103.23425978654245,1497.281810145135,128538.43232961993
515,2025-10-18 13:00,40.44584920703986,-104.63774522817533,1500,0.6,1.7918857366300815,2.042669651504624,6.0,0.5,57600,gfs,1,0.1,1.22,7382.0,1767922217.3272913,40.07852268669128,-103.37532789071246,27499.799841896252,39.92950471782753,-102.97209310027058,1497.6298063511526,152692.05084455863
516,2025-10-18 13:00,40.446106235544306,-104.63838338221076,1500,0.6,1.7752199026611257,1.9945192085629535,6.0,0.5,57600,gfs,1,0.1,1.22,9073.5,1767922221.3325295,39.92173392739862,-103.03851429819106,27616.327334395213,39.77833599001804,-102.64200596656845,1497.434796287822,185293.8326696969
517,2025-10-18 13:00,40.446121415601034,-104.63824853128725,1500,0.6,1.7967959889201106,2.140307885250373,6.0,0.5,57600,gfs,1,0.1,1.22,5583.5,1767922223.782551,40.183794750593314,-103.68107980380046,27265.78248717479,40.03643959942088,-103.28827533565797,1497.7541019427576,123305.36976224558
518,2025-10-18 13:00,40.44567196024636,-104.63794534886249,1500,0.6,1.7908923812741386,2.0613403347449655,6.0,0.5,57600,gfs,1,0.1,1.22,6547.0,1767922226.628975,40.13430823765647,-103.53166479453145,27454.331754388888,39.98226911796414,-103.13853430736788,1498.2788344462367,137348.56880421587
519,2025-10-18 13:00,40.44612499862882,-104.63804915584771,1500,0.6,1.7929322865617858,2.082634771218206,6.0,0.5,57600,gfs,1,0.1,1.22,6291.0,1767922229.3637087,40.148528199653015,-103.57821313512879,27403.659721492193,39.99859977091386,-103.18575477255618,1498.360208266313,132963.76569201582
520,2025-10-18 13:00,40.44604915519978,-104.63739155693193,1500,0.6,1.7883681225978465,2.0535803504006864,6.0,0.5,57600,gfs,1,0.1,1.22,6622.0,1767922232.2237296,40.13105311037173,-103.51465112404935,27472.0782938066,39.97820104851086,-103.11993217715593,1499.9589868024773,138957.82394094937
521,2025-10-18 13:00,40.44572783749624,-104.638144550218,1500,0.6,1.8050450487197767,2.0815943608860352,6.0,0.5,57600,gfs,1,0.1,1.22,6466.0,1767922235.0933602,40.138514400045096,-103.54782234975198,27405.500917115653,39.987725280972455,-103.15590768938613,1498.2540349854464,135766.83649050648
522,2025-10-18 13:00,40.446062891102194,-104.6377783025603,1500,0.6,1.851160459711736,1.9208768013772415,6.0,0.5,57600,gfs,1,0.1,1.22,0.0,0.0,40.446062891102194,-104.6377783025603,1500.0,40.446062891102194,-104.6377783025603,1500.0,0.0
523,2025-10-18 13:00,40.44595056479373,-104.63840004839211,1500,0.6,1.7950866326440649,2.0215582738079747,6.0,0.5,57600,gfs,1,0.1,1.22,8749.5,1767922239.08669,39.951297359743094,-103.1023866239644,27550.307601401193,39.80852766195123,-102.70706579444102,1498.113092035971,178843.3190589173
524,2025-10-18 13:00,40.44651611527993,-104.63625691499355,1500,0.6,1.8115476953532665,1.9974583662563845,6.0,0.5,57600,gfs,1,0.1,1.22,11139.0,1767922244.2461429,39.73844835590779,-102.59243716555598,27608.95931301552,39.61512938592988,-102.17517039660261,1497.3498683713342,229016.65916462516
525,2025-10-18 13:00,40.446030762510354,-104.63751646318866,1500,0.6,1.7804705442112958,1.9634922734998153,6.0,0.5,57600,gfs,1,0.1,1.22,11265.0,1767922249.5443537,39.7327202940622,-102.57237861853498,27693.970464715945,39.60900846630123,-102.1512518974121,1498.9555587117,231240.1586004102
526,2025-10-18 13:00,40.44636817054188,-104.63831539884225,1500,0.6,1.7842912516320983,2.0525455368207206,6.0,0.5,57600,gfs,1,0.1,1.22,6581.0,1767922252.4395995,40.13342692229347,-103.52651647691907,27474.462252331185,39.98092143807912,-103.13270735833163,1499.1751658300523,137922.14141889536
527,2025-10-18 13:00,40.44616955702234,-104.63900176571616,1500,0.6,1.7920451467903733,1.8771608243703237,6.0,0.5,57600,gfs,1,0.1,1.22,0.0,0.0,40.44616955702234,-104.63900176571616,1500.0,40.44616955702234,-104.63900176571616,1500.0,0.0
528,2025-10-18 13:00,40.446364364415054,-104.63768670279458,1500,0.6,1.7730071856505767,1.9764235730553072,6.0,0.5,57600,gfs,1,0.1,1.22,9932.5,1767922256.9030964,39.84817542810545,-102.8540323472754,27662.830104039193,39.712212670104236,-102.44533622190738,1497.4372941075687,203601.39976463377
529,2025-10-18 13:00,40.445743485564584,-104.6377863893664,1500,0.6,1.7960398307390089,1.9959061666128812,6.0,0.5,57600,gfs,1,0.1,1.22,10095.0,1767922261.4817371,39.83503741237515,-102.8281245089516,27614.06639373162,39.69951531032818,-102.4202056407126,1497.484074270987,206123.24107316686
530,2025-10-18 13:00,40.44633684269478,-104.63712375380376,1500,0.6,1.7582414244779478,1.9744525768843875,6.0,0.5,57600,gfs,1,0.1,1.22,9219.5,1767922265.6893194,39.90796268188421,-103.0061903357991,27666.775843294377,39.76289764999185,-102.60698373612395,1498.3780034950737,188640.43198314062
531,2025-10-18 13:00,40.44711868702311,-104.63777302197089,1500,0.6,1.7945003429090784,2.019345997801734,6.0,0.5,57600,gfs,1,0.1,1.22,8817.5,1767922269.6499615,39.94534219915764,-103.08756310298043,27555.331290667684,39.80292426549241,-102.6923110502836,1497.7623560154757,180249.47258606722
532,2025-10-18 13:00,40.44590149109292,-104.63791219450495,1500,0.6,1.7975837168580433,1.866671355985226,6.0,0.5,57600,gfs,1,0.1,1.22,0.0,0.0,40.44590149109292,-104.63791219450495,1500.0,40.44590149109292,-104.63791219450495,1500.0,0.0
533,2025-10-18 13:00,40.44679061999195,-104.6379671259545,1500,0.6,1.847724745039059,2.0082385944529113,6.0,0.5,57600,gfs,1,0.1,1.22,14099.0,1767922277.2862103,39.43813368509437,-101.90582832576361,27583.59440391582,39.32822208916,-101.5169033577483,1499.2207981636543,293881.9654418265
534,2025-10-18 13:00,40.44638157818077,-104.63734130395147,1500,0.6,1.8018204761501284,2.03831485914155,6.0,0.5,57600,gfs,1,0.1,1.22,7667.5,1767922280.797706,40.0606934984681,-103.32714978684274,27510.498584981102,39.91156398515434,-102.9238592567413,1498.7956526534783,157246.63401275998
535,2025-10-18 13:00,40.44675570901864,-104.63802898268888,1500,0.6,1.8174288712273392,2.0292512090442916,6.0,0.5,57600,gfs,1,0.1,1.22,9480.0,1767922285.179066,39.88072838418052,-102.94490757821768,27532.299278157498,39.738145351309235,-102.54809207797256,1499.2753541345837,194451.85802801335
536,2025-10-18 13:00,40.446751756637816,-104.63770267156849,1500,0.6,1.7849809998490729,2.035582779250167,6.0,0.5,57600,gfs,1,0.1,1.22,7389.0,1767922288.5107198,40.078763581196505,-103.37300541487545,27516.64980054571,39.929625160810744,-102.96918732222532,1498.031925310548,152949.11419929372
